,cik_str,ticker,title
8463,0001385799,ABMT,advanced biomedical technologies inc.
8464,0000945828,AMTY,amerityre corp
8465,0001828098,MTTCF,steakholder foods ltd.
8466,0001420108,GLUC,"glucose health, inc."
8467,0001776048,AMMX,ameramex international inc
8468,0001458631,HALB,halberd corp
8469,0001475430,JSHG,joshua gold resources inc
8470,0001177167,LMDCF,lingo media corp
8471,0001804469,GRDAF,"guardforce ai co., ltd."
8472,0001625285,ARMV,arma services inc
8473,0001078799,MCOA,"marijuana co of america, inc."
8474,0000919175,SGMD,"sugarmade, inc."
8475,0001041633,FTRS,futuris co
8476,0001586495,LTES,leet technology inc.
8477,0001435064,CETXP,cemtrex inc
8478,0001094084,TKOI,telkonet inc
8479,0001623360,MRGE,mirage energy corp
8480,0000803097,SPQS,"sportsquest, inc."
8481,0001402371,ELRA,"elray resources, inc."
8482,0001205181,GPFT,"grapefruit usa, inc"
8483,0001435617,PWDY,"powerdyne international, inc."
8484,0001386049,BYOC,"beyond commerce, inc."
8485,0001495584,SVVC,"firsthand technology value fund, inc."
8486,0001779303,DCSX,"direct communication solutions, inc."
8487,0001550222,MIKP,"mike the pike productions, inc."
8488,0000882800,PACVD,"pacific ventures group, inc."
8489,0000819913,HALL,hallmark financial services inc
8490,0001528172,ENDV,"endonovo therapeutics, inc."
8491,0001642178,AGNPF,algernon pharmaceuticals inc.
8492,0001492448,GRNF,grn holding corp
8493,0001002771,IGPK,"integrated cannabis solutions, inc."
8494,0001000683,BDRL,blonder tongue laboratories inc
8495,0001527541,WHLRP,"wheeler real estate investment trust, inc."
8496,0001682265,RELT,"reliant holdings, inc."
8497,0001604477,SQZB,sqz biotechnologies co
8498,0001685237,TMRR,temir corp.
8499,0000822411,IMUC,"eom pharmaceutical holdings, inc."
8500,0001413659,MSCH,"mainstreetchamber holdings, inc."
8501,0001076262,GSPT,golden star enterprises ltd.
8502,0001000298,IMPM,impac mortgage holdings inc
8503,0001694665,EVLO,"evelo biosciences, inc."
8504,0001898643,MOBBW,mobilicom ltd
8505,0001401395,NEPT,neptune wellness solutions inc.
8506,0000842722,DROP,"fuse science, inc."
8507,0001591615,VXIT,"virexit technologies, inc."
8508,0001802546,KGKG,"kona gold beverage, inc."
8509,0000006494,ANDR,andrea electronics corp
8510,0001358403,BLCM,"bellicum pharmaceuticals, inc"
8511,0001004724,RHE-PA,"regional health properties, inc"
8512,0001119897,PCTL,pct ltd
8513,0001756704,SIRC,solar integrated roofing corp.
8514,0000822655,LEAS,"strategic asset leasing, inc."
8515,0001516887,WCUI,"wellness center usa, inc."
8516,0000829325,SPYR,"spyr, inc."
8517,0001600132,BLPH,"bellerophon therapeutics, inc."
8518,0000096699,TCCO,technical communications corp
8519,0001313938,SNNC,"sibannac, inc."
8520,0000787496,UBYH,ubuyholdings inc
8521,0001162283,MGHL,morgan group holding co
8522,0001553264,APSI,aqua power systems inc.
8523,0001498372,IWAL,iwallet corp
8524,0000927761,MYMX,mymetics corp
8525,0001635136,DUUO,duo world inc
8526,0001794311,BLEG,"branded legacy, inc."
8527,0001458023,FKST,"flowerkist skin care & cosmetics, inc."
8528,0001488501,MSPC,"metrospaces, inc."
8529,0001450307,COUV,corporate universe inc
8530,0001435181,PHBI,pharmagreen biotech inc.
8531,0001413488,CBGL,"cannabis global, inc."
8532,0001325950,MOCI,"energy holdings, inc."
8533,0001983389,GYGC,guyana gold corp
8534,0000731245,PDNLB,presidential realty corp/de/
8535,0001108248,KNOS,kronos advanced technologies inc
8536,0001874138,SHGI,"sparx holdings group, inc."
8537,0001317880,PLPL,"plandai biotechnology, inc."
8538,0001584831,OXBRW,oxbridge re holdings ltd
8539,0001433551,SGLA,sino green land corp.
8540,0001445499,IMPLQ,ipi legacy liquidation co
8541,0001415306,PSRU,"valiant eagle, inc."
8542,0001525852,BTZI,"bots, inc./pr"
8543,0001407591,MSTO,masterbeat corp
8544,0001621221,ARTLW,"artelo biosciences, inc."
8545,0001653821,CENBF,cen biotech inc
8546,0001863116,AERS,aerius international inc.
8547,0001486452,MASN,"maison luxe, inc."
8548,0001144169,ECOX,"eco innovation group, inc."
8549,0001569340,CLCS,"cell source, inc."
8550,0001715032,WTII,"water technologies international,inc."
8551,0001523486,MJDS,"mojo data solutions, inc."
8552,0001351573,PHCG,"pure harvest corporate group, inc."
8553,0001368637,BBLS,petrolia energy corp
8554,0001795851,FAVO,"favo capital, inc."
8555,0000795212,KSPN,kaspien holdings inc.
8556,0001566610,VERBW,"verb technology company, inc."
8557,0001472847,HVCW,harrison vickers & waterman inc
8558,0001114898,WNBD,winning brands corp
8559,0000889353,JMTM,james maritime holdings inc.
8560,0001383637,NBCO,"neon bloom, inc."
8561,0001463459,EMGE,emergent health corp.
8562,0001863976,AQUI,aquarius i acquisition corp.
8563,0001106861,FZRO,flashzero corp.
8564,0001338672,SPBV,"glink arts global group, inc."
8565,0001429393,TKLS,"trutankless, inc."
8566,0001705682,VNTRF,venator materials plc
8567,0001532595,SINC,sincerity applied materials holdings corp.
8568,0001345865,BABL,buildablock corp.
8569,0001081938,CPMD,"cannapharmarx, inc."
8570,0001493712,CMXC,cell medx corp.
8571,0000070858,BAC-PL,bank of america corp /de/
8572,0000070858,BAC-PM,bank of america corp /de/
8573,0000070858,BAC-PN,bank of america corp /de/
8574,0000070858,BAC-PO,bank of america corp /de/
8575,0000070858,BAC-PP,bank of america corp /de/
8576,0000070858,MER-PK,bank of america corp /de/
8577,0000070858,BAC-PQ,bank of america corp /de/
8578,0000070858,BAC-PS,bank of america corp /de/
8579,0000070858,BACRP,bank of america corp /de/
8580,0000092108,SOCGM,southern california gas co
8581,0000091576,KEY-PL,keycorp /new/
8582,0000759944,CFG-PE,citizens financial group inc/ri
8583,0000036104,USB-PQ,us bancorp \de\
8584,0000036104,USB-PR,us bancorp \de\
8585,0000036104,USB-PS,us bancorp \de\
8586,0000744452,APPDW,applied dna sciences inc
8587,0000719739,SIVPQ,svb financial group
8588,0000771992,PAASF,pan american silver corp
8589,0000314808,VAL-WT,valaris ltd
8590,0000314203,MQMNW,mcewen mining inc.
8591,0000320335,GL-PD,globe life inc.
8592,0000354518,EBCOF,ebara corp /adr/
8593,0000712534,FRMEP,first merchants corp
8594,0000808219,MHGUP,meritage hospitality group inc
8595,0000832489,GOVXW,"geovax labs, inc."
8596,0001070050,APCXW,apptech payments corp.
8597,0001070423,PAAPU,plains all american pipeline lp
8598,0000845877,AGM-PE,federal agricultural mortgage corp
8599,0000845877,AGM-PF,federal agricultural mortgage corp
8600,0000845877,AGM-PG,federal agricultural mortgage corp
8601,0001055160,MFA-PC,"mfa financial, inc."
8602,0001055160,MFAN,"mfa financial, inc."
8603,0001077428,TCBIO,texas capital bancshares inc/tx
8604,0001131312,ZNOGW,zion oil & gas inc
8605,0001276671,ITCLY,banco itau chile
8606,0001278752,MFICL,midcap financial investment corp
8607,0001234006,GOODN,gladstone commercial corp
8608,0001260729,GDV-PK,gabelli dividend & income trust
8609,0000927971,BERZ,bank of montreal /can/
8610,0000896429,CTLPP,"cantaloupe, inc."
8611,0000883569,FOSLL,"fossil group, inc."
8612,0000860748,KMPB,kemper corp
8613,0000846617,DCOMP,"dime community bancshares, inc. /ny/"
8614,0000826675,DX-PC,dynex capital inc
8615,0000821130,UZD,united states cellular corp
8616,0000821130,UZE,united states cellular corp
8617,0000821130,UZF,united states cellular corp
8618,0000831001,C-PN,citigroup inc
8619,0000886128,FCELB,fuelcell energy inc
8620,0000896493,AULT-PD,"ault alliance, inc."
8621,0000910267,TTNPW,titan pharmaceuticals inc
8622,0000884614,UGIC,ugi corp /pa/
8623,0000867028,FOMCD,"fomo worldwide, inc."
8624,0000011544,WRB-PF,berkley w r corp
8625,0000011544,WRB-PG,berkley w r corp
8626,0000011544,WRB-PH,berkley w r corp
8627,0000014272,CELG-RI,bristol myers squibb co
8628,0000049196,HBANL,huntington bancshares inc /md/
8629,0000049196,HBANM,huntington bancshares inc /md/
8630,0000049196,HBANP,huntington bancshares inc /md/
8631,0000066004,MSEXP,middlesex water co
8632,0000073124,NTRSO,northern trust corp
8633,0000088948,SENEM,seneca foods corp
8634,0000092122,SOJE,southern co
8635,0000092122,SOJD,southern co
8636,0000088948,SENEL,seneca foods corp
8637,0000203596,WSBCP,wesbanco inc
8638,0000707179,ONBPO,old national bancorp /in/
8639,0000707179,ONBPP,old national bancorp /in/
8640,0001004724,RHEPB,"regional health properties, inc"
8641,0000948320,LFMDP,"lifemd, inc."
8642,0000947484,ACGLN,arch capital group ltd.
8643,0000930236,RWT-PA,redwood trust inc
8644,0000930236,RWTN,redwood trust inc
8645,0000915913,ALBCL,albemarle corp
8646,0000915913,ALB-PA,albemarle corp
8647,0000920112,HTLFP,heartland financial usa inc
8648,0000917251,ADC-PA,agree realty corp
8649,0001026214,FREJP,federal home loan mortgage corp
8650,0001026214,FMCKK,federal home loan mortgage corp
8651,0001034957,CRESW,cresud inc
8652,0001041792,ELPC,energy co of parana
8653,0000028917,DDT,"dillard's, inc."
8654,0000061398,TELZ,tellurian inc. /de/
8655,0000100826,UEPCO,union electric co
8656,0000086115,SFES,safeguard scientifics inc
8657,0000072573,MOVAA,movado group inc
8658,0000081023,PNMXO,public service co of new mexico
8659,0000707388,STRRP,"star equity holdings, inc."
8660,0000712771,CNOBP,"connectone bancorp, inc."
8661,0000720005,RJF-PB,raymond james financial inc
8662,0000720672,SF-PC,stifel financial corp
8663,0000720672,SF-PD,stifel financial corp
8664,0000720672,SFB,stifel financial corp
8665,0000732717,TBC,at&t inc.
8666,0000732717,T-PA,at&t inc.
8667,0000732717,T-PC,at&t inc.
8668,0000798941,FCNCO,first citizens bancshares inc /de/
8669,0000798941,FCNCP,first citizens bancshares inc /de/
8670,0000794685,GAB-PK,gabelli equity trust inc
8671,0000791908,XOMAO,xoma corp
8672,0000748954,ATLFF,atlas copco ab
8673,0000760498,BANFP,bancfirst corp /ok/
8674,0000769594,NPPXF,nippon telegraph & telephone corp
8675,0000791908,XOMAP,xoma corp
8676,0000736772,CCNEP,cnb financial corp/pa
8677,0000726728,O-P,realty income corp
8678,0000051434,INPAP,international paper co /new/
8679,0000037996,F-PB,ford motor co
8680,0000037996,F-PC,ford motor co
8681,0000037996,F-PD,ford motor co
8682,0000075208,OGSRW,overseas shipholding group inc
8683,0000092230,TFC-PI,truist financial corp
8684,0000092230,TFC-PO,truist financial corp
8685,0000092230,TFC-PR,truist financial corp
8686,0000797468,OXY-WT,occidental petroleum corp /de/
8687,0000019617,JPM-PJ,jpmorgan chase & co
8688,0000019617,JPM-PK,jpmorgan chase & co
8689,0000019617,JPM-PL,jpmorgan chase & co
8690,0000019617,JPM-PM,jpmorgan chase & co
8691,0000019617,AMJ,jpmorgan chase & co
8692,0000019617,AMJB,jpmorgan chase & co
8693,0000098222,TDW-WT,tidewater inc
8694,0000098222,TDDWW,tidewater inc
8695,0000098222,TDGMW,tidewater inc
8696,0000046207,HAWLI,hawaiian electric co inc
8697,0000046207,HAWLL,hawaiian electric co inc
8698,0000046207,HAWLM,hawaiian electric co inc
8699,0000046207,HAWEM,hawaiian electric co inc
8700,0000046195,BOH-PA,bank of hawaii corp
8701,0000064463,SLNHP,"soluna holdings, inc"
8702,0000018349,SNV-PE,synovus financial corp
8703,0000036270,MTB-PH,m&t bank corp
8704,0000039263,CFR-PB,"cullen/frost bankers, inc."
8705,0001069530,SAVAW,cassava sciences inc
8706,0001051512,TDS-PU,telephone & data systems inc /de/
8707,0001051512,TDS-PV,telephone & data systems inc /de/
8708,0000929008,WCC-PA,wesco international inc
8709,0000936340,DTB,dte energy co
8710,0000936340,DTG,dte energy co
8711,0001004315,NMPWP,national grid plc
8712,0001004315,NEWEN,national grid plc
8713,0001004315,NMKBP,national grid plc
8714,0001004315,NMKCP,national grid plc
8715,0001015383,POWWP,"ammo, inc."
8716,0001022899,PTIXW,"protagenic therapeutics, inc.\new"
8717,0000907254,BFS-PE,"saul centers, inc."
8718,0000910073,NYCB-PU,new york community bancorp inc
8719,0000895728,EBGEF,enbridge inc
8720,0000895728,EBRGF,enbridge inc
8721,0000895126,CHKEZ,chesapeake energy corp
8722,0000892553,GTLS-PB,chart industries inc
8723,0000895728,ENBFF,enbridge inc
8724,0000895728,ENBGF,enbridge inc
8725,0000895728,ENBRF,enbridge inc
8726,0000895728,ENNPF,enbridge inc
8727,0000895728,EBBGF,enbridge inc
8728,0000895126,CHKEL,chesapeake energy corp
8729,0000895126,CHKEW,chesapeake energy corp
8730,0000895728,ENBNF,enbridge inc
8731,0000895728,ENBHF,enbridge inc
8732,0000895728,ENBMF,enbridge inc
8733,0000895728,ENBOF,enbridge inc
8734,0000895728,EBRZF,enbridge inc
8735,0000910606,REGCO,regency centers corp
8736,0000910606,REGCP,regency centers corp
8737,0000915191,FFHPF,fairfax financial holdings ltd/ can
8738,0000915191,FXFHF,fairfax financial holdings ltd/ can
8739,0000915191,FAXRF,fairfax financial holdings ltd/ can
8740,0000915191,FRFZF,fairfax financial holdings ltd/ can
8741,0000920822,OUTFF,outokumpu oy /fi
8742,0000927971,FNGO,bank of montreal /can/
8743,0000927971,FNGS,bank of montreal /can/
8744,0000927971,BULZ,bank of montreal /can/
8745,0000927971,DULL,bank of montreal /can/
8746,0000933267,IRS-WT,irsa investments & representations inc
8747,0000927971,BNKD,bank of montreal /can/
8748,0000927971,BNKU,bank of montreal /can/
8749,0000927971,CARD,bank of montreal /can/
8750,0000927971,CARU,bank of montreal /can/
8751,0000927971,WTID,bank of montreal /can/
8752,0000927971,WTIU,bank of montreal /can/
8753,0000927971,XXXX,bank of montreal /can/
8754,0000927971,JETU,bank of montreal /can/
8755,0000927971,JETD,bank of montreal /can/
8756,0000927971,BMOLF,bank of montreal /can/
8757,0000927971,SHNY,bank of montreal /can/
8758,0000927971,NRGD,bank of montreal /can/
8759,0000927971,NRGU,bank of montreal /can/
8760,0000927971,OILD,bank of montreal /can/
8761,0000927971,OILU,bank of montreal /can/
8762,0000927971,FNGU,bank of montreal /can/
8763,0000927971,GDXD,bank of montreal /can/
8764,0000927971,GDXU,bank of montreal /can/
8765,0000927971,FLYD,bank of montreal /can/
8766,0000927971,FLYU,bank of montreal /can/
8767,0001014763,AIMDW,"ainos, inc."
8768,0001030475,CHNEY,china eastern airlines corp ltd
8769,0001032208,SREA,sempra
8770,0001025835,EFSCP,enterprise financial services corp
8771,0000879101,KIM-PN,kimco realty corp
8772,0001042046,AFGD,american financial group inc
8773,0001042046,AFGE,american financial group inc
8774,0001042046,AFGB,american financial group inc
8775,0000007789,ASBA,associated banc-corp
8776,0000007789,ASB-PF,associated banc-corp
8777,0001357671,CRTDW,"creatd, inc."
8778,0001360214,HROWL,"harrow, inc."
8779,0001360214,HROWM,"harrow, inc."
8780,0001326160,DUKB,duke energy corp
8781,0001324948,RBCP,rbc bearings inc
8782,0001333986,EQH-PA,"equitable holdings, inc."
8783,0001333986,EQH-PC,"equitable holdings, inc."
8784,0001332349,BKDT,brookdale senior living inc.
8785,0001297996,DLR-PL,"digital realty trust, inc."
8786,0001299939,CADE-PA,cadence bank
8787,0000107815,WELPM,wisconsin electric power co
8788,0000109380,ZIONP,"zions bancorporation, national association /ut/"
8789,0000109380,ZIONL,"zions bancorporation, national association /ut/"
8790,0000109380,ZIONO,"zions bancorporation, national association /ut/"
8791,0000753308,NEE-PN,nextera energy inc
8792,0000753308,NEE-PR,nextera energy inc
8793,0000861967,WOLTF,wolters kluwer n v /fi
8794,0000831609,CWLXF,c21 investments inc.
8795,0000936528,WAFDP,wafd inc
8796,0000913144,RNR-PG,renaissancere holdings ltd
8797,0000921638,SSRGF,ssr mining inc.
8798,0001000275,RYLBF,royal bank of canada
8799,0001000275,RYBPF,royal bank of canada
8800,0000899051,ALL-PI,allstate corp
8801,0000899051,ALL-PJ,allstate corp
8802,0000886163,LGNDZ,ligand pharmaceuticals inc
8803,0000886163,LGNXZ,ligand pharmaceuticals inc
8804,0000886163,LGNYZ,ligand pharmaceuticals inc
8805,0000886163,LGNZZ,ligand pharmaceuticals inc
8806,0001438893,GNT-PA,"gamco natural resources, gold & income trust"
8807,0001454480,SHZNF,shenzhen expressway co. / adr
8808,0001411342,EFC-PD,ellington financial inc.
8809,0001411342,EFC-PE,ellington financial inc.
8810,0001408534,FGBIP,"first guaranty bancshares, inc."
8811,0001411342,EFC-PA,ellington financial inc.
8812,0001411342,EFC-PB,ellington financial inc.
8813,0001411342,EFC-PC,ellington financial inc.
8814,0000036966,FHN-PB,first horizon corp
8815,0000036966,FHN-PC,first horizon corp
8816,0000036966,FHN-PD,first horizon corp
8817,0000036966,FHN-PE,first horizon corp
8818,0000061004,LGL-WT,lgl group inc
8819,0000058411,RONN,"lee pharmaceuticals, inc."
8820,0000059558,LNC-PD,lincoln national corp
8821,0000035527,FITBO,fifth third bancorp
8822,0000035527,FITBP,fifth third bancorp
8823,0000036966,FHN-PF,first horizon corp
8824,0000013372,NSARO,nstar electric co
8825,0000013372,NSARP,nstar electric co
8826,0000017313,CSWCZ,capital southwest corp
8827,0000310732,BNPZY,bnp paribas
8828,0000316709,SCHW-PJ,schwab charles corp
8829,0000750577,HWCPZ,hancock whitney corp
8830,0000718940,BCEFF,bce inc
8831,0000718940,BCEPF,bce inc
8832,0000718940,BCEXF,bce inc
8833,0000718940,BCEIF,bce inc
8834,0000718940,BCPPF,bce inc
8835,0000310522,FNMAP,federal national mortgage association fannie mae
8836,0000230557,SIGIP,selective insurance group inc
8837,0000312070,ATMP,barclays bank plc
8838,0000312070,AYTEF,barclays bank plc
8839,0000312070,BALTF,barclays bank plc
8840,0000312070,BWVTF,barclays bank plc
8841,0000312070,VXX,barclays bank plc
8842,0000312070,VXZ,barclays bank plc
8843,0000312070,PGMFF,barclays bank plc
8844,0000312070,SGGFF,barclays bank plc
8845,0000312070,JJTFF,barclays bank plc
8846,0000312070,JJUFF,barclays bank plc
8847,0000312070,PGDDF,barclays bank plc
8848,0000312070,JJGTF,barclays bank plc
8849,0000312070,JJMTF,barclays bank plc
8850,0000312070,JJNTF,barclays bank plc
8851,0000312070,JJOFF,barclays bank plc
8852,0000312070,JJPFF,barclays bank plc
8853,0000312070,JJSSF,barclays bank plc
8854,0000312070,ICITF,barclays bank plc
8855,0000312070,JEMTF,barclays bank plc
8856,0000312070,JJATF,barclays bank plc
8857,0000312070,JJCTF,barclays bank plc
8858,0000312070,JJETF,barclays bank plc
8859,0000312070,COWTF,barclays bank plc
8860,0000312070,DJP,barclays bank plc
8861,0000312070,GBBEF,barclays bank plc
8862,0000312070,GRN,barclays bank plc
8863,0000312070,GRNTF,barclays bank plc
8864,0000072971,WFC-PD,wells fargo & company/mn
8865,0000072971,WFC-PZ,wells fargo & company/mn
8866,0000072971,WFC-PA,wells fargo & company/mn
8867,0000072971,WFCNP,wells fargo & company/mn
8868,0001087711,STNDF,santander uk plc
8869,0001087711,SNTUF,santander uk plc
8870,0001137774,PRH,prudential financial inc
8871,0001137774,PRS,prudential financial inc
